rec_id_l,given_name,surname,street_number_l,address_1_l,address_2_l,suburb_l,postcode_l,state_l,date_of_birth_l,soc_sec_id_l,rec_id_r,street_number_r,address_1_r,address_2_r,suburb_r,postcode_r,state_r,date_of_birth_r,soc_sec_id_r,surname_l,date_of_birth,surname_r,given_name_l,postcode,given_name_r,suburb,soc_sec_id,true_match,jaro_winkler_given_name,jaro_winkler_surname,levenshtein_given_name,levenshtein_surname,full_name_similarity,dob_l_dt,dob_r_dt,dob_exact_match,dob_year_match,dob_month_match,dob_day_diff,postcode_exact_match,suburb_exact_match,state_exact_match,address_similarity,soc_sec_exact_match,name_and_dob_score,address_score,ml_match_probability
rec-788-org,tommy,matthews,23.0,quiros street,lift,north ryde,2229.0,wa,1970-01-01,9644815.0,rec-788-dup-0,62.0,quirosrstreet,li ft,north ryde,2229.0,wa,1970-01-01,9644815.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9525641025641025,1,1.0,1.0,1.0
rec-4130-org,sophie,mason,20.0,johnson place,mt providence hostel,hope valley,6056.0,wa,1970-01-01,9799282.0,rec-4130-dup-0,20.0,mt providenec hostel,johnson place,hope vlaley,6056.0,wa,1970-01-01,9799282.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.4205128205128205,1,1.0,0.6666666666666666,1.0
rec-2652-org,renai,byers,31.0,goyder street,rivonia,yankalilla,6722.0,vic,1970-01-01,7669938.0,rec-2652-dup-0,31.0,goyder street,,yankalilla,6722.0,vic,1970-01-01,7669938.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-1517-org,ruby,reid,6.0,tanumbirini street,templemore,bundaberg,3134.0,qld,1970-01-01,4966992.0,rec-1517-dup-0,6.0,templemore,tanumbirink street,bundaberg,3134.0,qld,1970-01-01,4966992.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.5407407407407407,1,1.0,1.0,1.0
rec-682-org,kane,ahier,47.0,farncomb place,glenhurst,,3083.0,qld,1970-01-01,8076744.0,rec-682-dup-0,47.0,farncomb place,glenyurst,,3083.0,qld,1970-01-01,8076744.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-2304-org,daniel,warusevitane,123.0,mccaughey street,lemnos,lismore,3023.0,vic,1970-01-01,9753591.0,rec-2304-dup-0,123.0,mccaughey street,lemnos,lismore,3023.0,vic,1970-01-01,9753519.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,0,1.0,1.0,1.0
rec-738-org,charles,hurkett,36.0,pocket avenue,craigview grove,rowville,3223.0,nsw,1970-01-01,9205765.0,rec-738-dup-0,77.0,pocket avenue,craigview grove,rowvikle,3223.0,sa,1970-01-01,9205765.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,0,1.0,1,1.0,0.3333333333333333,1.0
rec-110-org,amber,coleman,13.0,lennard street,barnawartha,bourke,4163.0,vic,1970-01-01,2700453.0,rec-110-dup-0,13.0,lennard street,barnawartha,wendouree,4163.0,vic,1970-01-01,2700453.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1743-org,riley,landow,43.0,hannaford street,wattle tree,marayong,6025.0,vic,1970-01-01,4812402.0,rec-1743-dup-0,43.0,hannafors street,wattl e tree,marayong,6025.0,vic,1970-01-01,4812402.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9616666666666668,1,1.0,1.0,1.0
rec-3078-org,abbey,matthews,12.0,de graaff street,denture clnc,woy woy,2902.0,qld,1970-01-01,6455816.0,rec-3078-dup-0,12.0,de graaf f street,denture clnc,,2902.0,qld,1970-01-01,6455816.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.975735294117647,1,1.0,0.6666666666666666,1.0
rec-2201-org,danielle,nygaard,1.0,battersby circuit,iron shoe lodge,burwood,5271.0,nsw,1970-01-01,2589501.0,rec-2201-dup-0,1.0,battersgy circuit,iron shoe lodge,burwood,5271.0,nsw,1970-01-01,2589501.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9764705882352941,1,1.0,1.0,1.0
rec-1545-org,sarah,grosvenor,190.0,moyes crescent,hillcourt,ballarat,6155.0,nsw,,6043963.0,rec-1545-dup-0,190.0,moyes crescent,,ballaart,6155.0,nsw,,6043963.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,,,1,0,0,999.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1080-org,emiily,beams,11.0,bissenberger crescent,karobean,wombat,4703.0,tas,,7917828.0,rec-1080-dup-0,11.0,bissenberger crescent,,wombat,4703.0,tas,,7917828.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,,,1,0,0,999.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3143-org,kobe,jolly,26.0,alroy circuit,salmaldo caravan park,kyabram,6317.0,sa,1970-01-01,4583639.0,rec-3143-dup-0,26.0,alroy circuit,salmaldo caravgan park,kyabram,6317.0,sa,1970-01-01,4583639.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-2479-org,harvey,dunstone,23.0,merrett garden,guest hse,macedon,2097.0,nsw,1970-01-01,8080352.0,rec-2479-dup-0,23.0,merrett garden,guest hse,macedon,2097.0,nsw,1970-01-01,9370500.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,0,1.0,1.0,1.0
rec-1066-org,sarah,campbell,9.0,clavert place,merricroft,mount eliza,5280.0,qld,1970-01-01,9870428.0,rec-1066-dup-0,9.0,clavert place,merricroft,mount eiza,5280.0,qld,1970-01-01,9870428.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-3502-org,,farrimond,57.0,tank street,hilltop hostel rowethorpe,modbury,2650.0,qld,1970-01-01,3876047.0,rec-3502-dup-0,39.0,tank atreet,hilltop hostel rowethorpe,modbury,2650.0,qld,1970-01-01,3876047.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9636363636363636,1,1.0,1.0,1.0
rec-3715-org,jessica,dixon,161.0,fred johns crescent,the swamp,roxburgh park,3556.0,qld,1970-01-01,6245244.0,rec-3715-dup-0,161.0,fred johns crescent,,eaglehawk,3556.0,qld,1970-01-01,6245244.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-4574-org,cooper,blake,90.0,packham place,australia fair medical west centre,surfers paradise,2747.0,vic,1970-01-01,2013713.0,rec-4574-dup-0,9.0,packham place,australia fair medi xal west centre,surfers paradise,2747.0,vic,1970-01-01,2013713.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-1656-org,pino,matthews,65.0,blamey crescent,wilderness,hexham,5253.0,vic,1970-01-01,6537217.0,rec-1656-dup-0,65.0,blamey crescent,wilderness,hexhim,5253.0,vic,1970-01-01,6537217.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-207-org,isabelle,huxley,42.0,rosenthal street,antigua,hocking,3825.0,qld,1970-01-01,3356088.0,rec-207-dup-0,42.0,rosenthal street,antigua,hocking,3824.0,qld,1970-01-01,3356088.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1619-org,jesse,herbert,16.0,popplewell place,summer hill,toowoomba,3810.0,qld,1970-01-01,5942526.0,rec-1619-dup-0,16.0,popplewell place,coliban glen,toowolmba,3810.0,qld,1970-01-01,5942526.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-413-org,samuel,eglinton,17.0,tanumbirini street,birks harbour,raymond terrace,2176.0,vic,1970-01-01,1843263.0,rec-413-dup-0,17.0,tanumbirini street,birks harbour,raymond terrace,2176.0,vic,1970-01-01,2802987.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,0,1.0,1.0,1.0
rec-1843-org,ethan,hipkiss,7.0,lempriere crescent,spring creek,woolgoolga,3199.0,qld,1970-01-01,3524910.0,rec-1843-dup-0,7.0,lempriere crescent,spring creek,woolgoolga,3199.0,qld,1970-01-01,3524910.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-1628-org,,clarke,,edkins street,conmurra,robina,2162.0,nsw,1970-01-01,2120525.0,rec-1628-dup-0,,edkins street,conmurra,balcatta,2162.0,nsw,1970-01-01,2120525.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1768-org,caleb,deakin,61.0,clem hill street,rowethorpe,craigmore,4285.0,nsw,1970-01-01,2238546.0,rec-1768-dup-0,15.0,clem hill street,rowethrope,craigmore,4285.0,nsw,1970-01-01,2238546.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-2565-org,brigette,siviour,19.0,bromley street,rowethorpe,parramatta,3204.0,nsw,1970-01-01,4393770.0,rec-2565-dup-0,19.0,bromleys treet,rowethorpe,parramatta,3204.0,nsw,1970-01-01,4393770.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9857142857142858,1,1.0,1.0,1.0
rec-1935-org,charlotte,,234.0,mcgee place,allandale,cranbourne,3124.0,vic,1970-01-01,8602736.0,rec-1935-dup-0,234.0,mcgee pkace,alla ndale,cranbourne,3124.0,vic,1970-01-01,8602736.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9636363636363636,1,1.0,1.0,1.0
rec-3484-org,harry,dignam,22.0,investigator street,,fairlight,2535.0,qld,1970-01-01,2134538.0,rec-3484-dup-0,22.0,investigato rstreet,,fairlihgt,2535.0,qld,1970-01-01,2134538.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.9894736842105263,1,1.0,0.6666666666666666,1.0
rec-3712-org,heath,everett,7.0,hurry place,reinfrew park,belmont,2447.0,qld,1970-01-01,7474300.0,rec-3712-dup-0,7.0,hurry place,reinfr ew park,belmont,2447.0,qld,1970-01-01,7474300.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3194-org,jarred,rider,500.0,robinson street,goldview,evans head,3123.0,nsw,1970-01-01,2875179.0,rec-3194-dup-0,,robinsonstreet,,evans head,3123.0,nsw,1970-01-01,2875179.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9866666666666667,1,1.0,1.0,1.0
rec-2246-org,desi,spargo,114.0,tenison-woods circuit,kenara,abbotsford,7261.0,qld,1970-01-01,9515868.0,rec-2246-dup-0,114.0,tenison-woods circuit,kenhra,abbotsford,7261.0,qle,1970-01-01,9515868.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,0,1.0,1,1.0,0.6666666666666666,1.0
rec-2875-org,luke,white,31.0,outtrim avenue,glenora farm,flinders bay,2227.0,sa,1970-01-01,6925269.0,rec-2875-dup-0,31.0,outtrim aqenue,glenora farm,flinedrs bay,2227.0,sa,1970-01-01,6925269.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.9714285714285714,1,1.0,0.6666666666666666,1.0
rec-3509-org,hannah,reid,21.0,bisdee street,tall pines,malvern,2478.0,qld,1970-01-01,1762901.0,rec-3509-dup-0,21.0,bisdee street,tall pibes,malvern,2478.0,qld,1970-01-01,1762901.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-667-org,daniel,rollins,22.0,hemmings crescent,flt 68,wantirna,3916.0,nsw,1970-01-01,9812011.0,rec-667-dup-0,22.0,hemmings crescent,flt 68,wantirnz,9316.0,nsw,1970-01-01,9812011.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,0,1,1.0,1,1.0,0.3333333333333333,1.0
rec-3505-org,charli,soden,37.0,bee place,,como,3028.0,nsw,1970-01-01,7856242.0,rec-3505-dup-0,37.0,stockdale street,,com,3028.0,nsw,1970-01-01,7856242.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.5694444444444443,1,1.0,0.6666666666666666,1.0
rec-2687-org,oscar,chegwidden,12.0,currong street,terrawah,mount eliza,4824.0,vic,1970-01-01,6135137.0,rec-2687-dup-0,12.0,terraawh,currong s treet,mount eliza,4823.0,vic,1970-01-01,6135137.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,0.46428571428571425,1,1.0,0.6666666666666666,1.0
rec-4138-org,justin,weller,3.0,sprent street,heritage est,thornlie,2074.0,nsw,1970-01-01,5085526.0,rec-4138-dup-0,3.0,sprent street,heritawge est,thornlie,2074.0,nsw,1970-01-01,5085526.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3697-org,mystique,agius,79.0,meeson street,cherry haven,albion park,3104.0,vic,1970-01-01,4578360.0,rec-3697-dup-0,79.0,cherry ha ven,meeson street,albion park,3104.0,vic,1970-01-01,4578360.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.4551282051282051,1,1.0,1.0,1.0
rec-4144-org,holly,rees,2.0,palmer street,granny flt,nairne,2387.0,,1970-01-01,3352448.0,rec-4144-dup-0,357.0,granny flt,palmer street,naifne,2387.0,,1970-01-01,3352448.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.48589743589743595,1,1.0,0.6666666666666666,1.0
rec-2529-org,amy,blake,351.0,prevost place,warramunda,hammondville,4422.0,nsw,1970-01-01,6686050.0,rec-2529-dup-0,351.0,prevost place,warramjnda,hammondivlle,4422.0,nws,1970-01-01,6686050.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,0,1.0,1,1.0,0.3333333333333333,1.0
rec-4690-org,brandon,freiman,27.0,tucana street,sunnyhills,tweed heads south,2500.0,nsw,1970-01-01,3419459.0,rec-4690-dup-0,27.0,tucanastreet,sunnyhills,tweed heads south,2500.0,nsw,1970-01-01,5018665.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9846153846153847,0,1.0,1.0,1.0
rec-595-org,lucas,portors,6.0,ballard place,mariner views,noble park,4061.0,wa,1970-01-01,6890246.0,rec-595-dup-0,6.0,ballard place,mari ner views,noble park,4061.0,wa,1970-01-01,6890246.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3510-org,kimberly,mason,150.0,tauss place,,rosewater,7008.0,nsw,1970-01-01,5663441.0,rec-3510-dup-0,150.0,tauss lace,,rosewater,7008.0,vic,1970-01-01,5663441.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,0,0.9818181818181818,1,1.0,0.6666666666666666,1.0
rec-2873-org,rhys,horsley,11.0,,calala farm,sale,7310.0,wa,1970-01-01,5179281.0,rec-2873-dup-0,11.0,,calalafarm,sale,7130.0,nsw,1970-01-01,5179281.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,0,0.0,1,1.0,0.3333333333333333,0.93
rec-1741-org,bryce,laverty,3.0,dobinson place,weddinview,woombye,3162.0,nsw,1970-01-01,8513947.0,rec-1741-dup-0,3.0,dobinson place,weddinvkiew,woombye,3162.0,nsw,1970-01-01,8513947.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-2306-org,zali,white,89.0,blackman crescent,glenairne,bundaberg,6280.0,wa,1970-01-01,7291149.0,rec-2306-dup-0,,blackman crescent,glenairne,bundaberg,6280.0,wa,1970-01-01,7291149.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3034-org,emiily,robnik,288.0,gosse street,townview,werrington,4216.0,nsw,1970-01-01,8062583.0,rec-3034-dup-0,288.0,gossestfeet,,werrington,4216.0,nsw,1970-01-01,8062583.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9484848484848484,1,1.0,1.0,1.0
rec-4297-org,alana,weluk,,cade place,locn 5940,crestmead,7006.0,nsw,1970-01-01,5179887.0,rec-4297-dup-0,,cade place,locn 5940,crestmiad,7006.0,nsw,1970-01-01,5179887.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2371-org,michaela,dunstone,37.0,deane street,rosedown,woodcroft,2065.0,vic,1970-01-01,3166178.0,rec-2371-dup-0,37.0,deane street,rosedlwn,woodcroft,2065.0,vic,1970-01-01,3166178.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3615-org,alessandra,van groesen,,arthur circle,hse 4,o'connor,3040.0,sa,,5885340.0,rec-3615-dup-0,,arthurcircle,hse 4,o'connor,3040.0,sa,,5885340.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,,,1,0,0,999.0,1,1,1,0.9846153846153847,1,1.0,1.0,1.0
rec-1938-org,noah,bishop,23.0,shannon circuit,eriswell park,south perth,4551.0,nsw,1970-01-01,5100494.0,rec-1938-dup-0,325.0,shannon circuit,eriswell park,south pefth,4551.0,nsw,1970-01-01,5100494.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2839-org,connor,moscarda,20.0,lindsay street,shepherds hill,mount beauty,2319.0,nsw,1970-01-01,1065886.0,rec-2839-dup-0,20.0,lindsay street,shepherd shill,mount beauty,2319.0,nsw,1970-01-01,1065886.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-4687-org,samantha,papoutsis,21.0,titheradge place,st francis village,wyoming,3300.0,vic,1970-01-01,7785823.0,rec-4687-dup-0,21.0,titheradge place,st francisv illage,wyoming,3300.0,vic,1970-01-01,7785823.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-3319-org,alyssa,pastars,9.0,southern cross drive,clarence chambers,thornbury,4659.0,nsw,1970-01-01,3112840.0,rec-3319-dup-0,9.0,southern coss drive,clarence c hambers,thornburby,4659.0,,1970-01-01,3112840.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,0,0.9689473684210526,1,1.0,0.3333333333333333,1.0
rec-2961-org,riley,okoniewski,91.0,howitt street,rp 24089,rylstone,6174.0,vic,1970-01-01,1234018.0,rec-2961-dup-0,370.0,howitt street,rp 24089,rylstine,6174.0,vic,1970-01-01,1234018.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2-org,olivia,trigwell,13.0,waldock street,wilpena,new lambton heights,3194.0,vic,1970-01-01,9991752.0,rec-2-dup-0,13.0,waldock street,wilpena,newlambto nheights,3194.0,vic,1970-01-01,9991752.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-2827-org,mya,hoffman,757.0,cantor crescent,largo,kallista,5033.0,wa,1970-01-01,2516740.0,rec-2827-dup-0,757.0,cantor crescent,,kallista,5033.0,,1970-01-01,2516740.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,0,1.0,1,1.0,0.6666666666666666,1.0
rec-783-org,joe,clarke,7.0,skardon street,bonnie doon,north curl curl,4122.0,sa,1970-01-01,3654594.0,rec-783-dup-0,7.0,skardon treet,bonnie doon,north cu rl curl,4122.0,sa,1970-01-01,3654594.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,0.9857142857142858,1,1.0,0.6666666666666666,1.0
rec-1369-org,solomon,wasson,37.0,hewlett circuit,utopia,mermaid waters,3021.0,vic,1970-01-01,4681625.0,rec-1369-dup-0,37.0,hewlett circuit,utopia,mermaid waters,3021.0,tas,1970-01-01,4681625.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,0,1.0,1,1.0,0.6666666666666666,1.0
rec-609-org,aiden,krishnan,34.0,zadow place,the meadows,,3355.0,qld,1970-01-01,2542394.0,rec-609-dup-0,44.0,zadow place,the me adows,terrigql,3355.0,qld,1970-01-01,2542394.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-22-org,tayah,white,87.0,chowne street,sweet waters,mona vale,2206.0,sa,1970-01-01,2815977.0,rec-22-dup-0,15.0,stenhouse close,,mona vale,2206.0,sa,1970-01-01,2815977.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.5912393162393162,1,1.0,1.0,1.0
rec-4222-org,luke,wardle,30.0,holyman street,middle ridge medical centre (cnr ramsay,kirwan,3073.0,wa,1970-01-01,9974023.0,rec-4222-dup-0,30.0,holyman street,middle ridge medicale ntre (cnr ramsay,kirwan,3073.0,wa,1970-01-01,9974023.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,1,1.0,1.0,1.0
rec-4431-org,hayley,roles,4.0,newlop street,rabbit warren,acacia ridge,2770.0,vic,1970-01-01,7340730.0,rec-4431-dup-0,269.0,newlop street,rabbitiwarren,acacia ridge,7270.0,vic,1970-01-01,7340730.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,0,1,1,1.0,1,1.0,0.6666666666666666,1.0
rec-1284-org,harriet,horsley,12.0,woinarski place,white lodge,mulgrave east,3280.0,wa,1970-01-01,4215401.0,rec-1284-dup-0,12.0,woinarski place,white lodge,mulgrave east,3280.0,wa,1970-01-01,4215402.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,1.0,0,1.0,1.0,1.0
rec-3007-org,elly,webb,11.0,gouger street,evergreen,leichhardt,2550.0,nsw,1970-01-01,6770160.0,rec-3007-dup-0,11.0,gouger sthreet,everxgreen,leichhardt,2550.0,nsw,1970-01-01,6770160.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.9857142857142858,1,1.0,1.0,1.0
rec-121-org,alexandra,vinaev,88.0,kinsella street,brentwood village,leeton,2045.0,act,1970-01-01,5025450.0,rec-121-dup-0,88.0,kinsella street,brentwood village,leetokn,2045.0,act,1970-01-01,5025450.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-4783-org,tahlia,donaldson,59.0,badimara street,gibraltar,smithfield,3149.0,qld,1970-01-01,1983061.0,rec-4783-dup-0,59.0,badimara street,gibratlar,,3149.0,qld,1970-01-01,1983061.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,0,1,1.0,1,1.0,0.6666666666666666,1.0
rec-4364-org,harry,boyes,14.0,kadina crescent,hobbit hole,regents park,3199.0,qld,1970-01-01,6398424.0,rec-4364-dup-0,,kadina crrscent,hobbit hole,regents park,3199.0,qld,1970-01-01,6388424.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.959047619047619,0,1.0,1.0,1.0
rec-3029-org,jake,yeoman,8.0,shakespeare crescent,westella,penrith,2047.0,vic,1970-01-01,2098452.0,rec-3029-dup-0,8.0,hope street,westella,penrith,2047.0,vic,1970-01-01,2098452.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.681986531986532,1,1.0,1.0,1.0
rec-3754-org,joshua,moody,15.0,glover street,el-woodaro,warren,2304.0,qld,1970-01-01,9224762.0,rec-3754-dup-0,15.0,el-woodaro,glover street,warren,2304.0,qld,1970-01-01,9224762.0,,,,,,,,,1,1.0,1.0,1.0,1.0,1.0,1970-01-01,1970-01-01,1,1,1,0.0,1,1,1,0.48589743589743595,1,1.0,1.0,1.0
